UID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_proxy,Tool_wear_norm,FailureMode
3617,L,297.4,308.7,1638,31.9,114.8,0,0,0,0,0,0,11.300000000000011,5471.837588463486,0.4991304347826085,NORMAL
3618,L,300.4,309.7,1467,36.9,116.8,0,0,0,0,0,0,9.300000000000011,5668.721200063958,0.5078260869565215,NORMAL
3619,L,302.5,311.5,1493,35.1,118.8,0,0,0,0,0,0,9.0,5487.765463217187,0.5165217391304345,NORMAL
3620,L,301.9,309.8,1507,44.7,120.8,0,0,0,0,0,0,7.900000000000034,7054.226392150131,0.5252173913043476,NORMAL
3621,L,300.4,311.4,1936,23.9,123.6,0,0,0,0,0,0,11.0,4845.424957288706,0.5373913043478259,NORMAL
3622,L,301.0,311.6,1440,43.3,125.6,0,0,0,0,0,0,10.600000000000023,6529.486171221026,0.5460869565217389,NORMAL
3623,L,298.8,309.7,1505,39.0,127.6,0,0,0,0,0,0,10.899999999999977,6146.52602674843,0.554782608695652,NORMAL
3624,L,299.7,309.3,1417,54.6,130.4,0,0,0,0,0,0,9.600000000000023,8101.978958048861,0.5669565217391302,NORMAL
3625,L,300.0,310.4,1333,49.1,133.2,0,0,0,0,0,0,10.399999999999977,6853.939388508268,0.5791304347826085,NORMAL
3626,L,297.4,308.9,1809,23.8,136.0,0,0,0,0,0,0,11.5,4508.625280872856,0.5913043478260869,NORMAL
3627,L,301.8,310.6,1395,50.5,138.8,1,0,1,0,0,0,8.800000000000011,7377.244948792231,0.6034782608695651,HDF
3628,L,298.9,310.1,1823,26.1,141.6,0,0,0,0,0,0,11.200000000000045,4982.597364519948,0.6156521739130435,NORMAL
3629,L,300.7,309.6,1541,34.6,143.6,0,0,0,0,0,0,8.900000000000034,5583.5107353230915,0.6243478260869565,NORMAL
3630,L,300.9,310.2,1382,50.4,146.4,1,0,1,0,0,0,9.300000000000011,7294.0241593986375,0.6365217391304349,HDF
3631,L,295.6,306.2,1612,31.2,148.4,0,0,0,0,0,0,10.599999999999966,5266.817251890216,0.6452173913043479,NORMAL
3632,L,298.8,309.8,1599,33.6,150.4,0,0,0,0,0,0,11.0,5626.215451460889,0.6539130434782608,NORMAL
3633,L,297.4,308.5,1643,33.8,152.4,0,0,0,0,0,0,11.100000000000023,5815.444048962113,0.662608695652174,NORMAL
3634,L,298.8,309.9,1428,42.4,154.4,0,0,0,0,0,0,11.099999999999966,6340.487957181063,0.671304347826087,NORMAL
3635,L,303.0,312.3,1932,21.9,157.2,0,0,0,0,0,0,9.300000000000011,4430.7766149169,0.6834782608695653,NORMAL
3636,L,298.5,309.5,1548,44.5,159.2,0,0,0,0,0,0,11.0,7213.7250511728835,0.6921739130434783,NORMAL
3637,L,298.8,309.8,1493,38.5,161.2,0,0,0,0,0,0,11.0,6019.343884155604,0.7008695652173914,NORMAL
3638,L,298.4,307.9,1544,35.9,163.2,0,0,0,0,0,0,9.5,5804.5741383806935,0.7095652173913044,NORMAL
3639,L,300.0,311.4,1927,24.6,166.0,0,0,0,0,0,0,11.399999999999977,4964.156215643376,0.7217391304347828,NORMAL
3640,L,304.1,313.3,1732,28.5,168.0,0,0,0,0,0,0,9.199999999999989,5169.176552216646,0.7304347826086958,NORMAL
3641,L,302.4,311.8,1493,38.4,170.0,0,0,0,0,0,0,9.400000000000034,6003.709224716239,0.7391304347826089,NORMAL
3642,L,298.2,308.3,1458,41.8,172.0,0,0,0,0,0,0,10.100000000000023,6382.082643914592,0.7478260869565219,NORMAL
3643,L,303.4,311.6,1449,41.7,174.0,1,0,1,0,0,0,8.200000000000045,6327.513179521739,0.7565217391304349,HDF
3644,L,302.2,310.6,1386,50.0,176.8,1,0,1,0,0,0,8.400000000000034,7257.079029792422,0.7686956521739132,HDF
3645,L,300.2,311.6,1356,53.5,179.6,0,0,0,0,0,0,11.400000000000034,7596.999354910837,0.7808695652173915,NORMAL
3646,L,297.4,308.8,1462,49.7,182.4,0,0,0,0,0,0,11.400000000000034,7609.0840146516475,0.7930434782608698,NORMAL
3647,L,301.6,310.9,1385,51.2,185.2,1,0,1,0,0,0,9.299999999999955,7425.887275045315,0.8052173913043481,HDF
3648,L,300.6,310.1,1495,42.3,187.2,0,0,0,0,0,0,9.5,6622.320234134603,0.8139130434782612,NORMAL
3649,L,302.4,310.1,1556,32.9,189.2,0,0,0,0,0,0,7.7000000000000455,5360.855591987671,0.8226086956521742,NORMAL
3650,L,298.2,309.2,1922,22.6,192.0,0,0,0,0,0,0,11.0,4548.732947083686,0.8347826086956526,NORMAL
3651,L,297.9,307.6,1298,52.7,194.8,1,0,0,0,1,0,9.700000000000045,7163.312961058279,0.8469565217391308,OSF
3652,L,299.3,308.6,1482,37.6,196.8,0,0,0,0,0,0,9.300000000000011,5835.3198584838265,0.8556521739130439,NORMAL
3653,L,301.7,311.3,1584,38.8,198.8,0,0,0,0,0,0,9.600000000000023,6435.992373850193,0.8643478260869569,NORMAL
3654,L,300.6,312.0,1481,40.9,200.8,0,0,0,0,0,0,11.399999999999977,6343.179254887639,0.87304347826087,NORMAL
3655,L,297.6,308.3,1424,53.9,203.6,1,0,0,0,1,0,10.699999999999989,8037.618196552319,0.8852173913043483,OSF
3656,L,296.2,306.8,1389,53.3,206.4,1,0,0,0,1,0,10.600000000000023,7752.790934602354,0.8973913043478267,OSF
3657,L,303.6,313.0,1522,35.8,208.4,0,0,0,0,0,0,9.399999999999977,5705.928129057973,0.9060869565217397,NORMAL
3658,L,298.3,309.1,1395,49.8,211.2,1,0,0,0,1,0,10.800000000000011,7274.986107917883,0.9182608695652179,OSF
3659,L,300.4,311.4,1728,31.7,213.2,0,0,0,0,0,0,11.0,5736.296858042675,0.926956521739131,NORMAL
3660,L,300.1,311.3,1479,39.5,215.2,0,0,0,0,0,0,11.199999999999989,6117.780453968084,0.935652173913044,NORMAL
3661,L,300.9,310.1,2090,17.8,218.0,1,0,0,1,0,0,9.200000000000045,3895.7843299615834,0.9478260869565224,PWF
3662,L,296.9,307.9,1535,39.2,220.0,1,1,0,0,0,0,11.0,6301.197105060168,0.9565217391304348,TWF
3663,L,300.2,309.5,1356,51.1,2.8,1,0,1,0,0,0,9.300000000000011,7256.199383849416,0.01217391304347826,HDF
3664,L,299.6,311.0,1574,35.0,4.8,0,0,0,0,0,0,11.399999999999977,5769.011309542057,0.020869565217391303,NORMAL
3665,L,301.0,309.6,1724,28.1,6.8,0,0,0,0,0,0,8.600000000000023,5073.085704918846,0.029565217391304348,NORMAL
3666,L,297.5,308.9,1696,30.9,8.8,0,0,0,0,0,0,11.399999999999977,5487.985374702937,0.0382608695652174,NORMAL
3667,L,301.4,311.1,1469,36.9,10.8,0,0,0,0,0,0,9.700000000000045,5676.449517991789,0.04695652173913044,NORMAL
3668,L,301.0,311.6,1470,43.4,12.8,0,0,0,0,0,0,10.600000000000023,6680.910937124053,0.05565217391304348,NORMAL
3669,L,299.6,309.2,1425,45.9,15.6,0,0,0,0,0,0,9.599999999999966,6849.457382989145,0.06782608695652174,NORMAL
3670,L,298.8,309.1,1418,46.3,18.4,0,0,0,0,0,0,10.300000000000011,6875.207970773071,0.08000000000000002,NORMAL
3671,L,300.6,309.8,1502,42.4,20.4,0,0,0,0,0,0,9.199999999999989,6669.056660844508,0.08869565217391305,NORMAL
3672,L,297.1,307.8,1406,60.4,23.2,1,0,0,1,0,0,10.699999999999989,8893.052932173794,0.10086956521739132,PWF
3673,L,301.9,309.7,1595,31.4,25.2,0,0,0,0,0,0,7.800000000000011,5244.679495657921,0.10956521739130436,NORMAL
3674,L,300.6,310.9,1344,46.7,28.0,0,0,0,0,0,0,10.299999999999955,6572.714486134422,0.12173913043478263,NORMAL
3675,L,301.8,310.7,1751,29.3,30.0,0,0,0,0,0,0,8.899999999999977,5372.573732585561,0.13043478260869568,NORMAL
3676,L,302.0,310.5,2197,15.8,32.8,1,0,0,1,0,0,8.5,3635.094971566702,0.14260869565217393,PWF
3677,L,302.5,311.5,1700,29.5,34.8,0,0,0,0,0,0,9.0,5251.695719250937,0.15130434782608698,NORMAL
3678,L,295.6,306.2,1446,49.9,37.6,0,0,0,0,0,0,10.599999999999966,7556.095818561099,0.1634782608695652,NORMAL
3679,L,301.4,310.4,1334,43.2,39.6,1,0,1,0,0,0,9.0,6034.873823839849,0.17217391304347826,HDF
3680,L,301.7,310.8,1385,50.7,42.4,1,0,1,0,0,0,9.100000000000023,7353.36884462495,0.18434782608695652,HDF
3681,L,300.0,310.4,1505,44.9,44.4,0,0,0,0,0,0,10.399999999999977,7076.3850923334485,0.19304347826086957,NORMAL
3682,L,301.4,310.4,1579,36.9,46.4,0,0,0,0,0,0,9.0,6101.507004022487,0.20173913043478262,NORMAL
3683,L,302.3,311.4,1434,40.3,48.4,1,0,1,0,0,0,9.099999999999966,6051.775592316161,0.21043478260869564,HDF
3684,L,300.8,312.3,1435,44.8,50.4,0,0,0,0,0,0,11.5,6732.223617132688,0.21913043478260869,NORMAL
3685,L,301.7,311.0,1503,44.8,52.4,0,0,0,0,0,0,9.300000000000011,7051.241879129218,0.22782608695652173,NORMAL
3686,L,298.4,307.9,1743,27.3,54.4,0,0,0,0,0,0,9.5,4982.974355638378,0.23652173913043478,NORMAL
3687,L,297.9,307.6,1612,30.7,56.4,0,0,0,0,0,0,9.700000000000045,5182.41312926377,0.24521739130434783,NORMAL
3688,L,303.0,312.3,1533,38.5,58.4,0,0,0,0,0,0,9.300000000000011,6180.612307039879,0.2539130434782609,NORMAL
3689,L,300.6,312.0,1670,29.4,60.4,0,0,0,0,0,0,11.399999999999977,5141.530536865055,0.26260869565217393,NORMAL
3690,L,303.8,312.7,1596,36.6,62.4,0,0,0,0,0,0,8.899999999999977,6117.057887657758,0.271304347826087,NORMAL
3691,L,300.5,309.9,1382,46.5,65.2,1,0,1,0,0,0,9.399999999999977,6729.605623254695,0.28347826086956524,HDF
3692,L,304.1,313.6,1382,46.7,68.0,0,0,0,0,0,0,9.5,6758.55016356977,0.2956521739130435,NORMAL
3693,L,298.6,309.8,1496,37.7,70.0,0,0,0,0,0,0,11.199999999999989,5906.110412944716,0.30434782608695654,NORMAL
3694,L,296.1,306.7,1409,42.8,72.0,0,0,0,0,0,0,10.599999999999966,6315.145776442106,0.3130434782608696,NORMAL
3695,L,299.4,308.7,1446,62.9,74.8,1,0,1,1,0,0,9.300000000000011,9524.617775300463,0.3252173913043478,HDF+PWF
3696,L,298.3,309.5,1542,36.7,76.8,0,0,0,0,0,0,11.199999999999989,5926.237549878714,0.33391304347826084,NORMAL
3697,L,303.8,312.6,1577,41.3,78.8,0,0,0,0,0,0,8.800000000000011,6820.408122918952,0.3426086956521739,NORMAL
3698,L,302.3,310.1,1321,52.7,81.6,1,0,1,0,0,0,7.800000000000011,7290.243776238819,0.35478260869565215,HDF
3699,L,299.0,310.4,1606,31.1,83.6,0,0,0,0,0,0,11.399999999999977,5230.395721059599,0.3634782608695652,NORMAL
3700,L,302.5,310.4,1488,48.4,86.4,0,0,0,0,0,0,7.899999999999977,7541.832987913801,0.37565217391304345,NORMAL
3701,L,298.2,307.8,1476,36.8,88.4,0,0,0,0,0,0,9.600000000000023,5688.041994883535,0.3843478260869565,NORMAL
3702,L,302.4,311.8,1433,42.2,90.4,1,0,1,0,0,0,9.400000000000034,6332.675863449137,0.39304347826086955,HDF
3703,L,297.5,308.6,1514,36.9,92.4,0,0,0,0,0,0,11.100000000000023,5850.336671367983,0.4017391304347826,NORMAL
3704,L,301.8,311.5,1443,43.3,94.4,0,0,0,0,0,0,9.699999999999989,6543.08926741107,0.4104347826086956,NORMAL
3705,L,301.1,312.3,1595,31.9,96.4,0,0,0,0,0,0,11.199999999999989,5328.193500365849,0.41913043478260864,NORMAL
3706,L,298.2,309.1,1539,36.5,98.4,0,0,0,0,0,0,10.900000000000034,5882.475164214209,0.4278260869565217,NORMAL
3707,L,299.0,308.7,1507,37.5,100.4,0,0,0,0,0,0,9.699999999999989,5917.9751611997735,0.43652173913043474,NORMAL
3708,L,297.8,308.4,1622,38.3,102.4,0,0,0,0,0,0,10.599999999999966,6505.463459396576,0.4452173913043478,NORMAL
3709,L,298.8,309.8,1895,22.0,105.2,0,0,0,0,0,0,11.0,4365.766590938616,0.45739130434782604,NORMAL
3710,L,300.0,310.5,1606,33.5,107.2,0,0,0,0,0,0,10.5,5634.0275451928155,0.4660869565217391,NORMAL
3711,L,301.5,310.5,1702,28.7,109.2,0,0,0,0,0,0,9.0,5115.287766232069,0.47478260869565214,NORMAL
3712,L,303.7,312.4,1513,40.1,111.2,1,0,0,0,0,1,8.699999999999989,6353.483678791414,0.4834782608695652,RNF
3713,L,297.6,308.6,1553,40.5,113.2,0,0,0,0,0,0,11.0,6586.5060778836805,0.4921739130434782,NORMAL
3714,L,302.7,311.1,1730,28.1,115.2,0,0,0,0,0,0,8.400000000000034,5090.741455632021,0.5008695652173912,NORMAL
3715,L,300.4,311.4,1552,28.8,117.2,0,0,0,0,0,0,11.0,4680.7217264365045,0.5095652173913043,NORMAL
3716,L,298.4,309.1,1423,48.0,120.0,0,0,0,0,0,0,10.700000000000045,7152.778153693242,0.5217391304347826,NORMAL
3717,L,299.4,309.0,1391,58.2,122.8,0,0,0,0,0,0,9.600000000000023,8477.713439418201,0.5339130434782607,NORMAL
3718,L,301.4,311.1,1800,26.0,124.8,0,0,0,0,0,0,9.700000000000045,4900.884539600077,0.5426086956521738,NORMAL
3719,L,297.1,307.8,1584,42.3,126.8,0,0,0,0,0,0,10.699999999999989,7016.558696233587,0.5513043478260868,NORMAL
3720,L,302.3,311.3,1621,31.6,128.8,0,0,0,0,0,0,9.0,5364.122848347405,0.5599999999999999,NORMAL
3721,L,302.3,310.9,1891,22.7,131.6,0,0,0,0,0,0,8.599999999999966,4495.1687923399795,0.5721739130434782,NORMAL
3722,L,300.7,311.1,2377,14.3,134.4,1,0,0,1,0,0,10.400000000000034,3559.539668247867,0.5843478260869566,PWF
3723,L,302.6,311.6,1453,37.0,136.4,0,0,0,0,0,0,9.0,5629.838754988029,0.5930434782608696,NORMAL
3724,L,301.1,311.7,1408,46.3,139.2,0,0,0,0,0,0,10.599999999999966,6826.722724152667,0.6052173913043479,NORMAL
3725,L,302.5,311.8,1335,52.7,142.0,1,0,1,0,0,0,9.300000000000011,7367.5060115661045,0.6173913043478262,HDF
3726,L,300.9,310.3,1446,44.5,144.0,1,0,1,0,0,0,9.400000000000034,6738.402082684747,0.6260869565217393,HDF
3727,L,303.6,312.9,1480,41.4,146.0,0,0,0,0,0,0,9.299999999999955,6416.388835691793,0.6347826086956523,NORMAL
3728,L,302.9,311.1,1556,45.3,148.8,0,0,0,0,0,0,8.200000000000045,7381.360435168434,0.6469565217391307,NORMAL
3729,L,299.7,311.1,1574,36.4,150.8,0,0,0,0,0,0,11.400000000000034,5999.771761923738,0.6556521739130436,NORMAL
3730,L,301.5,310.7,1686,27.9,152.8,0,0,0,0,0,0,9.199999999999989,4925.954448975724,0.6643478260869567,NORMAL
3731,L,298.4,308.7,1386,44.9,154.8,0,0,0,0,0,0,10.300000000000011,6516.856968753595,0.6730434782608697,NORMAL
3732,L,300.2,309.5,1436,48.8,157.6,1,0,1,0,0,0,9.300000000000011,7338.425335569374,0.685217391304348,HDF
3733,L,297.0,308.3,1399,59.0,160.4,1,0,0,1,0,0,11.300000000000011,8643.673307331837,0.6973913043478264,PWF
3734,L,301.5,310.5,1435,44.6,162.4,1,0,1,0,0,0,9.0,6702.169047413346,0.7060869565217394,HDF
3735,L,296.9,307.8,1557,38.1,164.4,0,0,0,0,0,0,10.900000000000034,6212.153897281921,0.7147826086956525,NORMAL
3736,L,301.7,310.8,1559,44.5,166.4,0,0,0,0,0,0,9.100000000000023,7264.9853713039565,0.7234782608695655,NORMAL
3737,L,300.3,309.8,1450,55.0,169.2,0,0,0,0,0,0,9.5,8351.400470792867,0.7356521739130438,NORMAL
3738,L,300.6,309.8,1688,28.6,171.2,0,0,0,0,0,0,9.199999999999989,5055.534673960791,0.7443478260869568,NORMAL
3739,L,298.1,307.8,1379,49.1,174.0,0,0,0,0,0,0,9.699999999999989,7090.459427421532,0.7565217391304352,NORMAL
3740,L,297.5,308.9,1427,44.7,176.0,0,0,0,0,0,0,11.399999999999977,6679.748547842227,0.7652173913043482,NORMAL
3741,L,302.5,311.1,1499,38.8,178.0,0,0,0,0,0,0,8.600000000000023,6090.626621465555,0.7739130434782613,NORMAL
3742,L,301.8,310.6,1192,68.9,180.8,1,0,1,1,1,0,8.800000000000011,8600.507824271514,0.7860869565217395,HDF+PWF+OSF
3743,L,297.1,308.2,1427,45.2,183.6,0,0,0,0,0,0,11.099999999999966,6754.466093120104,0.7982608695652179,NORMAL
3744,L,300.9,311.0,1382,51.2,186.4,0,0,0,0,0,0,10.100000000000023,7409.802320658934,0.8104347826086962,NORMAL
3745,L,298.8,309.7,1529,44.0,188.4,0,0,0,0,0,0,10.899999999999977,7045.126245430231,0.8191304347826092,NORMAL
3746,L,300.6,312.0,1406,55.1,191.2,1,0,0,0,1,0,11.399999999999977,8112.702260973113,0.8313043478260875,OSF
3747,L,298.4,309.5,1692,28.3,192.0,1,1,0,0,0,0,11.100000000000023,5014.3588662477405,0.8347826086956521,TWF
3748,L,296.2,306.8,1655,31.1,2.0,0,0,0,0,0,0,10.600000000000023,5389.978155886449,0.008695652173913044,NORMAL
3749,L,298.6,309.4,1440,48.2,4.8,0,0,0,0,0,0,10.799999999999955,7268.388763345346,0.020869565217391303,NORMAL
3750,L,300.4,309.7,1679,30.1,6.8,0,0,0,0,0,0,9.300000000000011,5292.316512261853,0.029565217391304348,NORMAL
3751,L,302.3,311.7,1400,41.6,8.8,1,0,1,0,0,0,9.399999999999977,6098.878538168984,0.0382608695652174,HDF
3752,L,298.3,309.4,1668,27.1,10.8,0,0,0,0,0,0,11.099999999999966,4733.626146722957,0.04695652173913044,NORMAL
3753,L,297.5,308.6,1671,29.4,12.8,0,0,0,0,0,0,11.100000000000023,5144.609297665574,0.05565217391304348,NORMAL
3754,L,297.9,307.6,1747,25.3,14.8,0,0,0,0,0,0,9.700000000000045,4628.518928509354,0.06434782608695652,NORMAL
3755,L,298.1,307.7,1479,45.0,16.8,0,0,0,0,0,0,9.599999999999966,6969.623301988957,0.07304347826086957,NORMAL
3756,L,299.3,308.6,1371,50.5,19.6,1,0,1,0,0,0,9.300000000000011,7250.324605587204,0.08521739130434783,HDF
3757,L,298.2,309.1,1350,52.0,22.4,0,0,0,0,0,0,10.900000000000034,7351.326809400116,0.0973913043478261,NORMAL
3758,L,301.0,312.3,1424,43.5,24.4,0,0,0,0,0,0,11.300000000000011,6486.7605111322055,0.10608695652173913,NORMAL
3759,L,297.4,308.6,1532,38.7,26.4,1,0,0,0,0,1,11.200000000000045,6208.666729436437,0.11478260869565218,RNF
3760,L,297.5,308.5,1712,26.8,28.4,0,0,0,0,0,0,11.0,4804.709916498182,0.12347826086956523,NORMAL
3761,L,298.9,308.5,1467,44.7,30.4,0,0,0,0,0,0,9.600000000000023,6866.987469996178,0.13217391304347828,NORMAL
3762,L,303.7,312.6,1396,44.1,32.4,1,0,1,0,0,0,8.900000000000034,6446.925116284687,0.14086956521739133,HDF
3763,L,297.7,308.4,1740,27.1,34.4,0,0,0,0,0,0,10.699999999999989,4937.955332912437,0.14956521739130438,NORMAL
3764,L,299.8,309.6,1374,51.6,37.2,0,0,0,0,0,0,9.800000000000011,7424.463086375687,0.1617391304347826,NORMAL
3765,L,302.3,310.7,1499,37.8,39.2,0,0,0,0,0,0,8.399999999999977,5933.651708541185,0.17043478260869566,NORMAL
3766,L,299.6,310.9,1472,40.9,41.2,0,0,0,0,0,0,11.299999999999955,6304.631913028092,0.1791304347826087,NORMAL
3767,L,302.4,311.9,1452,43.1,43.2,0,0,0,0,0,0,9.5,6553.4879390944525,0.18782608695652175,NORMAL
3768,L,299.7,310.6,1479,38.0,45.2,0,0,0,0,0,0,10.900000000000034,5885.459677235119,0.1965217391304348,NORMAL
3769,L,299.7,309.2,1645,30.8,47.2,0,0,0,0,0,0,9.5,5305.731112892682,0.20521739130434785,NORMAL
3770,L,301.9,310.7,1947,25.0,50.0,0,0,0,0,0,0,8.800000000000011,5097.23408044944,0.21739130434782608,NORMAL
3771,L,297.6,308.3,1523,39.5,52.0,0,0,0,0,0,0,10.699999999999989,6299.783388366052,0.22608695652173913,NORMAL
3772,L,303.0,311.1,1980,20.2,54.8,0,0,0,0,0,0,8.100000000000023,4188.371325765912,0.2382608695652174,NORMAL
3773,L,300.7,311.1,1427,50.3,57.6,0,0,0,0,0,0,10.400000000000034,7516.585054954451,0.2504347826086956,NORMAL
3774,L,301.6,310.6,1431,37.5,59.6,1,0,1,0,0,0,9.0,5619.523859108743,0.25913043478260867,HDF
3775,L,302.6,311.0,2001,20.7,62.4,0,0,0,0,0,0,8.399999999999977,4337.565560884891,0.2713043478260869,NORMAL
3776,L,297.5,308.6,1260,53.6,65.2,0,0,0,0,0,0,11.100000000000023,7072.3533817613425,0.2834782608695652,NORMAL
3777,L,299.8,311.2,1533,35.9,67.2,0,0,0,0,0,0,11.399999999999977,5763.220307083939,0.29217391304347823,NORMAL
3778,L,302.5,311.1,1493,39.0,69.2,0,0,0,0,0,0,8.600000000000023,6097.51718135243,0.3008695652173913,NORMAL
3779,L,299.4,309.1,1432,45.4,72.0,0,0,0,0,0,0,9.700000000000045,6808.124495643417,0.3130434782608695,NORMAL
3780,L,302.6,311.7,1542,34.1,74.0,0,0,0,0,0,0,9.099999999999966,5506.395107652975,0.3217391304347825,NORMAL
3781,L,303.7,312.4,1316,59.3,76.8,1,0,1,0,0,0,8.699999999999989,8172.204025832105,0.3339130434782608,HDF
3782,L,303.4,311.6,1564,41.9,78.8,0,0,0,0,0,0,8.200000000000045,6862.453104599496,0.34260869565217383,NORMAL
3783,L,298.2,308.4,1388,53.8,81.6,0,0,0,0,0,0,10.199999999999989,7819.884881707521,0.3547826086956521,NORMAL
3784,L,301.6,310.6,1621,33.7,83.6,0,0,0,0,0,0,9.0,5720.599366750239,0.36347826086956514,NORMAL
3785,L,297.0,308.3,1492,48.1,86.4,0,0,0,0,0,0,11.300000000000011,7515.234170113407,0.3756521739130434,NORMAL
3786,L,298.3,309.2,1562,37.6,88.4,0,0,0,0,0,0,10.899999999999977,6150.316881883763,0.38434782608695645,NORMAL
3787,L,298.2,307.8,1575,35.0,90.4,0,0,0,0,0,0,9.600000000000023,5772.676500971245,0.39304347826086944,NORMAL
3788,L,296.9,307.8,1653,29.7,92.4,0,0,0,0,0,0,10.900000000000034,5141.122129820089,0.4017391304347825,NORMAL
3789,L,297.5,309.4,1357,50.1,95.2,0,0,0,0,0,0,11.899999999999977,7119.4458556386535,0.41391304347826074,NORMAL
3790,L,297.8,307.4,1512,40.8,97.2,0,0,0,0,0,0,9.599999999999966,6460.119805429764,0.4226086956521738,NORMAL
3791,L,298.4,309.2,1692,29.8,99.2,0,0,0,0,0,0,10.800000000000011,5280.137604741437,0.43130434782608684,NORMAL
3792,L,303.1,312.6,1514,42.1,101.2,0,0,0,0,0,0,9.5,6674.774359474041,0.4399999999999999,NORMAL
3793,L,299.2,308.5,1867,27.0,104.0,0,0,0,0,0,0,9.300000000000011,5278.818135826929,0.45217391304347815,NORMAL
3794,L,297.0,308.1,1429,54.0,106.8,0,0,0,0,0,0,11.100000000000023,8080.804623563667,0.4643478260869564,NORMAL
3795,L,296.8,307.6,1434,48.3,109.6,0,0,0,0,0,0,10.800000000000011,7253.120623048899,0.4765217391304346,NORMAL
3796,L,301.0,312.2,1776,28.8,111.6,0,0,0,0,0,0,11.199999999999989,5356.289810664453,0.48521739130434766,NORMAL
3797,L,298.9,308.4,1301,51.1,114.4,0,0,0,0,0,0,9.5,6961.884512085614,0.4973913043478259,NORMAL
3798,L,298.3,309.1,1403,45.1,117.2,0,0,0,0,0,0,10.800000000000011,6626.173921123008,0.5095652173913042,NORMAL
3799,L,296.7,307.9,1420,50.1,120.0,0,0,0,0,0,0,11.199999999999989,7449.972818722835,0.5217391304347824,NORMAL
3800,L,298.0,307.6,1450,48.7,122.8,0,0,0,0,0,0,9.600000000000023,7394.785507774775,0.5339130434782606,NORMAL
3801,L,301.8,309.6,1432,43.7,124.8,1,0,1,0,0,0,7.800000000000011,6553.194723780117,0.5426086956521737,HDF
3802,L,298.3,309.4,1570,35.6,126.8,0,0,0,0,0,0,11.099999999999966,5852.996553148025,0.5513043478260867,NORMAL
3803,L,298.8,308.4,1369,53.0,129.6,0,0,0,0,0,0,9.599999999999966,7598.151272217154,0.5634782608695651,NORMAL
3804,L,296.2,306.9,1516,39.1,131.6,0,0,0,0,0,0,10.699999999999989,6207.326316570904,0.5721739130434781,NORMAL
3805,L,298.9,310.2,1533,42.8,133.6,0,0,0,0,0,0,11.300000000000011,6870.914460813164,0.5808695652173912,NORMAL
3806,L,300.5,309.5,1255,62.1,136.4,1,0,1,0,0,0,9.0,8161.386475128244,0.5930434782608694,HDF
3807,L,300.9,311.0,2003,20.2,139.2,0,0,0,0,0,0,10.100000000000023,4237.024123994505,0.6052173913043478,NORMAL
3808,L,298.1,307.7,1650,34.1,141.2,0,0,0,0,0,0,9.599999999999966,5892.057021807657,0.6139130434782608,NORMAL
3809,L,297.4,308.6,1411,46.3,144.0,0,0,0,0,0,0,11.200000000000045,6841.268298138789,0.6260869565217392,NORMAL
3810,L,302.4,311.8,1255,59.0,146.8,1,0,1,0,0,0,9.400000000000034,7753.974267835207,0.6382608695652174,HDF
3811,L,299.5,309.3,1477,40.4,148.8,0,0,0,0,0,0,9.800000000000011,6248.711563794193,0.6469565217391304,NORMAL
3812,L,299.7,309.2,1346,57.4,151.6,0,0,0,0,0,0,9.5,8090.690168446961,0.6591304347826088,NORMAL
3813,L,303.7,312.5,1670,26.1,153.6,0,0,0,0,0,0,8.800000000000011,4564.41996640061,0.6678260869565218,NORMAL
3814,L,297.6,308.3,1502,43.2,155.6,0,0,0,0,0,0,10.699999999999989,6794.8879185962915,0.6765217391304349,NORMAL
3815,L,298.4,309.3,1549,40.8,157.6,0,0,0,0,0,0,10.900000000000034,6618.204747758401,0.6852173913043479,NORMAL
3816,L,302.4,311.9,1290,70.0,160.4,1,0,0,1,1,0,9.5,9456.193887305277,0.6973913043478263,PWF+OSF
3817,L,300.1,311.4,1438,42.2,162.4,0,0,0,0,0,0,11.299999999999955,6354.771731779386,0.7060869565217393,NORMAL
3818,L,298.8,309.8,1557,37.2,164.4,0,0,0,0,0,0,11.0,6065.410104432742,0.7147826086956524,NORMAL
3819,L,301.8,310.5,1593,34.9,166.4,0,0,0,0,0,0,8.699999999999989,5821.968089706068,0.7234782608695653,NORMAL
3820,L,298.2,307.9,1399,54.9,169.2,0,0,0,0,0,0,9.699999999999989,8043.011263940982,0.7356521739130437,NORMAL
3821,L,297.5,308.6,1546,33.8,171.2,0,0,0,0,0,0,11.100000000000023,5472.109859826796,0.7443478260869567,NORMAL
3822,L,299.8,309.6,1598,31.0,173.2,0,0,0,0,0,0,9.800000000000011,5187.607229117705,0.7530434782608698,NORMAL
3823,L,302.4,311.1,1652,33.9,175.2,0,0,0,0,0,0,8.700000000000045,5864.599502015282,0.7617391304347828,NORMAL
3824,L,297.6,308.0,1258,57.4,178.0,1,0,0,0,1,0,10.399999999999977,7561.729741386536,0.7739130434782611,OSF
3825,L,302.4,310.2,1578,31.2,180.0,0,0,0,0,0,0,7.800000000000011,5155.7305356592815,0.7826086956521742,NORMAL
3826,L,301.2,310.8,1479,38.2,182.0,0,0,0,0,0,0,9.600000000000023,5916.435780799515,0.7913043478260872,NORMAL
